Disp,Voltage,Time_step
"-1,554413","30,106812","0,785353"
"-1,563232","30,596924","0,785858"
"-1,572327","31,107178","0,786363"
"-1,583801","31,634216","0,786868"
"-1,592499","32,181396","0,787373"
"-1,601349","32,748718","0,787878"
"-1,614471","33,329468","0,788383"
"-1,627563","33,930359","0,788888"
"-1,641052","34,544678","0,789393"
"-1,655579","35,175781","0,789898"
"-1,667725","35,823669","0,790403"
"-1,682709","36,484985","0,790908"
"-1,69696","37,159729","0,791413"
"-1,710571","37,844543","0,791918"
"-1,722565","38,542786","0,792423"
"-1,734558","39,254456","0,792929"
"-1,753052","39,976196","0,793434"
"-1,768097","40,708008","0,793939"
"-1,78183","41,44989","0,794444"
"-1,799255","42,198486","0,794949"
"-1,815277","42,957153","0,795454"
"-1,829773","43,722534","0,795959"
"-1,848572","44,491272","0,796464"
"-1,864319","45,270081","0,796969"
"-1,8862","46,048889","0,797474"
"-1,905365","46,834412","0,797979"
"-1,923584","47,623291","0,798484"
"-1,941284","48,415527","0,798989"
"-1,961456","49,207764","0,799494"
"-1,98111",50,"0,799999"
"-1,99646","50,792236","0,800504"
"-2,01825","51,584473","0,801009"
"-2,033722","52,376709","0,801514"
"-2,053436","53,165588","0,802019"
"-2,07074","53,951111","0,802524"
"-2,090302","54,729919","0,80303"
"-2,110077","55,508728","0,803535"
"-2,127655","56,277466","0,80404"
"-2,149628","57,042847","0,804545"
"-2,168182","57,801514","0,80505"
"-2,185577","58,55011","0,805555"
"-2,209167","59,291992","0,80606"
"-2,228851","60,023804","0,806565"
"-2,248108","60,745544","0,80707"
"-2,266632","61,457214","0,807575"
"-2,28714","62,155457","0,80808"
"-2,303162","62,840271","0,808585"
"-2,323029","63,515015","0,80909"
"-2,338837","64,176331","0,809595"
"-2,356049","64,824219","0,8101"
"-2,373718","65,455322","0,810605"
"-2,390167","66,069641","0,81111"
"-2,409637","66,670532","0,811615"
"-2,426392","67,251282","0,81212"
"-2,439301","67,818604","0,812625"
"-2,456512","68,365784","0,813131"
"-2,470673","68,892822","0,813636"
"-2,486511","69,403076","0,814141"
"-2,503784","69,893188","0,814646"
"-2,516785","70,363159","0,815151"
"-2,528503","70,812988","0,815656"
"-2,545135","71,242676","0,816161"
"-2,558014","71,652222","0,816666"
"-2,567139","72,034912","0,817171"
"-2,578583","72,400818","0,817676"
"-2,584991","72,739868","0,818181"
"-2,599915","73,058777","0,818686"
"-2,606445","73,354187","0,819191"
"-2,613953","73,626099","0,819696"
"-2,620544","73,871155","0,820201"
"-2,628784","74,096069","0,820706"
"-2,636871","74,294128","0,821211"
"-2,641022","74,468689","0,821716"
"-2,6474","74,619751","0,822221"
"-2,649445","74,743958","0,822726"
"-2,657837","74,844666","0,823232"
"-2,661743","74,921875","0,823737"
"-2,665314","74,972229","0,824242"
"-2,669128","74,995728","0,824747"
"-2,668579","74,995728","0,825252"
"-2,669403","74,972229","0,825757"
"-2,665955","74,921875","0,826262"
"-2,665344","74,844666","0,826767"
"-2,666901","74,743958","0,827272"
"-2,661896","74,619751","0,827777"
"-2,662689","74,468689","0,828282"
"-2,657776","74,294128","0,828787"
"-2,654205","74,096069","0,829292"
"-2,653046","73,871155","0,829797"
"-2,647552","73,626099","0,830302"
"-2,642181","73,354187","0,830807"
"-2,641571","73,058777","0,831312"
"-2,633911","72,739868","0,831817"
"-2,629944","72,400818","0,832322"
"-2,624146","72,034912","0,832827"
"-2,61618","71,652222","0,833333"
"-2,606384","71,242676","0,833838"
"-2,596008","70,812988","0,834343"
"-2,588135","70,363159","0,834848"
"-2,576874","69,893188","0,835353"
"-2,569733","69,403076","0,835858"
"-2,559296","68,892822","0,836363"
"-2,546417","68,365784","0,836868"
"-2,535431","67,818604","0,837373"
"-2,525208","67,251282","0,837878"
"-2,510437","66,670532","0,838383"
"-2,501495","66,069641","0,838888"
"-2,488403","65,455322","0,839393"
"-2,477783","64,824219","0,839898"
"-2,462219","64,176331","0,840403"
"-2,450256","63,515015","0,840908"
"-2,435699","62,840271","0,841413"
"-2,419067","62,155457","0,841918"
"-2,40686","61,457214","0,842423"
"-2,386108","60,745544","0,842928"
"-2,370117","60,023804","0,843434"
"-2,356018","59,291992","0,843939"
"-2,336395","58,55011","0,844444"
"-2,321136","57,801514","0,844949"
"-2,302338","57,042847","0,845454"
"-2,287903","56,277466","0,845959"
"-2,270508","55,508728","0,846464"
"-2,251129","54,729919","0,846969"
"-2,233856","53,951111","0,847474"
"-2,215668","53,165588","0,847979"
"-2,199585","52,376709","0,848484"
"-2,179413","51,584473","0,848989"
"-2,163147","50,792236","0,849494"
"-2,145081",50,"0,849999"
"-2,12207","49,207764","0,850504"
"-2,104736","48,415527","0,851009"
"-2,081085","47,623291","0,851514"
"-2,064423","46,834412","0,852019"
"-2,046997","46,048889","0,852524"
"-2,024597","45,270081","0,853029"
"-2,003326","44,491272","0,853535"
"-1,987823","43,722534","0,85404"
"-1,968048","42,957153","0,854545"
"-1,94812","42,198486","0,85505"
"-1,930542","41,44989","0,855555"
"-1,91156","40,708008","0,85606"
"-1,894073","39,976196","0,856565"
"-1,873383","39,254456","0,85707"
"-1,858337","38,542786","0,857575"
"-1,840515","37,844543","0,85808"
"-1,821106","37,159729","0,858585"
"-1,80307","36,484985","0,85909"
"-1,786011","35,823669","0,859595"
"-1,767639","35,175781","0,8601"
"-1,753571","34,544678","0,860605"
"-1,734039","33,930359","0,86111"
"-1,716797","33,329468","0,861615"
"-1,7005","32,748718","0,86212"
"-1,686646","32,181396","0,862625"
"-1,670471","31,634216","0,86313"
"-1,656952","31,107178","0,863636"
"-1,64444","30,596924","0,864141"
"-1,630249","30,106812","0,864646"
"-1,61969","29,636841","0,865151"
"-1,60672","29,187012","0,865656"
"-1,595886","28,757324","0,866161"
"-1,584259","28,347778","0,866666"
"-1,571075","27,965088","0,867171"
"-1,561127","27,599182","0,867676"
"-1,548676","27,260132","0,868181"
"-1,54071","26,941223","0,868686"
"-1,531647","26,645813","0,869191"
"-1,521149","26,373901","0,869696"
"-1,515442","26,128845","0,870201"
"-1,509888","25,903931","0,870706"
"-1,503723","25,705872","0,871211"
"-1,496796","25,531311","0,871716"
"-1,494049","25,380249","0,872221"
"-1,487671","25,256042","0,872726"
"-1,484833","25,155334","0,873231"
"-1,482086","25,078125","0,873737"
"-1,480255","25,027771","0,874242"
"-1,47702","25,004272","0,874747"
"-1,47818","25,004272","0,875252"
"-1,475922","25,027771","0,875757"
"-1,474243","25,078125","0,876262"
"-1,473083","25,155334","0,876767"
"-1,475616","25,256042","0,877272"
"-1,476318","25,380249","0,877777"
"-1,477844","25,531311","0,878282"
"-1,479675","25,705872","0,878787"
"-1,481659","25,903931","0,879292"
"-1,484406","26,128845","0,879797"
"-1,489502","26,373901","0,880302"
"-1,494385","26,645813","0,880807"
"-1,501007","26,941223","0,881312"
"-1,507812","27,260132","0,881817"
"-1,511932","27,599182","0,882322"
"-1,518829","27,965088","0,882827"
"-1,526947","28,347778","0,883332"
"-1,531464","28,757324","0,883838"
"-1,539307","29,187012","0,884343"
"-1,547607","29,636841","0,884848"
"-1,555054","30,106812","0,885353"
"-1,562744","30,596924","0,885858"
"-1,576904","31,107178","0,886363"
"-1,581238","31,634216","0,886868"
"-1,594788","32,181396","0,887373"
"-1,605988","32,748718","0,887878"
"-1,616486","33,329468","0,888383"
"-1,625671","33,930359","0,888888"
"-1,640533","34,544678","0,889393"
"-1,654694","35,175781","0,889898"
"-1,666534","35,823669","0,890403"
"-1,680725","36,484985","0,890908"
"-1,694794","37,159729","0,891413"
"-1,709564","37,844543","0,891918"
"-1,724701","38,542786","0,892423"
"-1,736633","39,254456","0,892928"
"-1,753845","39,976196","0,893433"
"-1,764923","40,708008","0,893939"
"-1,783997","41,44989","0,894444"
"-1,798126","42,198486","0,894949"
"-1,814087","42,957153","0,895454"
"-1,831421","43,722534","0,895959"
"-1,849579","44,491272","0,896464"
"-1,866058","45,270081","0,896969"
"-1,883179","46,048889","0,897474"
"-1,903778","46,834412","0,897979"
"-1,923981","47,623291","0,898484"
"-1,942413","48,415527","0,898989"
"-1,961212","49,207764","0,899494"
"-1,979828",50,"0,899999"
"-1,997925","50,792236","0,900504"
"-2,016418","51,584473","0,901009"
"-2,035309","52,376709","0,901514"
"-2,055542","53,165588","0,902019"
"-2,07196","53,951111","0,902524"
"-2,090332","54,729919","0,903029"
"-2,107483","55,508728","0,903534"
"-2,128235","56,277466","0,90404"
"-2,148956","57,042847","0,904545"
"-2,166412","57,801514","0,90505"
"-2,187653","58,55011","0,905555"
"-2,208893","59,291992","0,90606"
"-2,228027","60,023804","0,906565"
"-2,247223","60,745544","0,90707"
"-2,268372","61,457214","0,907575"
"-2,28894","62,155457","0,90808"
"-2,302765","62,840271","0,908585"
"-2,322235","63,515015","0,90909"
"-2,339203","64,176331","0,909595"
"-2,355957","64,824219","0,9101"
"-2,374268","65,455322","0,910605"
"-2,391663","66,069641","0,91111"
"-2,408844","66,670532","0,911615"
"-2,423431","67,251282","0,91212"
"-2,439575","67,818604","0,912625"
"-2,454437","68,365784","0,91313"
"-2,472168","68,892822","0,913635"
"-2,487091","69,403076","0,914141"
"-2,504761","69,893188","0,914646"
"-2,519501","70,363159","0,915151"
"-2,533234","70,812988","0,915656"
"-2,543854","71,242676","0,916161"
"-2,555817","71,652222","0,916666"
"-2,568604","72,034912","0,917171"
"-2,57724","72,400818","0,917676"
"-2,587067","72,739868","0,918181"
"-2,596466","73,058777","0,918686"
"-2,605469","73,354187","0,919191"
"-2,612213","73,626099","0,919696"
"-2,621582","73,871155","0,920201"
"-2,62738","74,096069","0,920706"
"-2,637268","74,294128","0,921211"
"-2,640594","74,468689","0,921716"
"-2,646759","74,619751","0,922221"
"-2,653137","74,743958","0,922726"
"-2,660797","74,844666","0,923231"
"-2,661591","74,921875","0,923736"
"-2,664185","74,972229","0,924242"
"-2,670319","74,995728","0,924747"
"-2,668579","74,995728","0,925252"
"-2,66925","74,972229","0,925757"
"-2,66745","74,921875","0,926262"
"-2,669037","74,844666","0,926767"
"-2,664886","74,743958","0,927272"
"-2,663483","74,619751","0,927777"
"-2,662598","74,468689","0,928282"
"-2,657654","74,294128","0,928787"
"-2,654358","74,096069","0,929292"
"-2,651947","73,871155","0,929797"
"-2,648743","73,626099","0,930302"
"-2,642975","73,354187","0,930807"
"-2,638031","73,058777","0,931312"
"-2,633972","72,739868","0,931817"
"-2,626038","72,400818","0,932322"
"-2,621246","72,034912","0,932827"
"-2,615082","71,652222","0,933332"
"-2,606018","71,242676","0,933837"
"-2,597626","70,812988","0,934343"
"-2,588165","70,363159","0,934848"
"-2,578339","69,893188","0,935353"
"-2,567017","69,403076","0,935858"
"-2,55719","68,892822","0,936363"
"-2,544952","68,365784","0,936868"
"-2,533936","67,818604","0,937373"
"-2,524292","67,251282","0,937878"
"-2,509216","66,670532","0,938383"
"-2,496735","66,069641","0,938888"
"-2,487152","65,455322","0,939393"
"-2,476318","64,824219","0,939898"
"-2,46106","64,176331","0,940403"
"-2,449463","63,515015","0,940908"
"-2,436859","62,840271","0,941413"
"-2,420227","62,155457","0,941918"
"-2,406158","61,457214","0,942423"
"-2,3862","60,745544","0,942928"
"-2,37149","60,023804","0,943433"
"-2,356598","59,291992","0,943938"
"-2,337097","58,55011","0,944444"
"-2,322418","57,801514","0,944949"
"-2,302338","57,042847","0,945454"
"-2,284576","56,277466","0,945959"
"-2,268311","55,508728","0,946464"
"-2,250946","54,729919","0,946969"
"-2,235962","53,951111","0,947474"
"-2,214264","53,165588","0,947979"
"-2,198761","52,376709","0,948484"
"-2,179687","51,584473","0,948989"
"-2,161346","50,792236","0,949494"
"-2,143463",50,"0,949999"
"-2,122101","49,207764","0,950504"
"-2,103394","48,415527","0,951009"
"-2,083252","47,623291","0,951514"
"-2,063171","46,834412","0,952019"
"-2,045441","46,048889","0,952524"
"-2,025482","45,270081","0,953029"
"-2,006531","44,491272","0,953534"
"-1,986176","43,722534","0,954039"
"-1,964661","42,957153","0,954545"
"-1,946564","42,198486","0,95505"
"-1,929687","41,44989","0,955555"
"-1,91156","40,708008","0,95606"
"-1,893402","39,976196","0,956565"
"-1,877014","39,254456","0,95707"
"-1,8573","38,542786","0,957575"
"-1,842255","37,844543","0,95808"
"-1,823425","37,159729","0,958585"
"-1,803802","36,484985","0,95909"
"-1,784607","35,823669","0,959595"
"-1,76889","35,175781","0,9601"
"-1,753082","34,544678","0,960605"
"-1,734833","33,930359","0,96111"
"-1,715424","33,329468","0,961615"
"-1,701538","32,748718","0,96212"
"-1,685272","32,181396","0,962625"
"-1,671539","31,634216","0,96313"
"-1,657806","31,107178","0,963635"
"-1,644073","30,596924","0,96414"
"-1,631378","30,106812","0,964646"
"-1,6185","29,636841","0,965151"
"-1,607422","29,187012","0,965656"
"-1,597168","28,757324","0,966161"
"-1,583649","28,347778","0,966666"
"-1,572479","27,965088","0,967171"
"-1,559662","27,599182","0,967676"
"-1,549957","27,260132","0,968181"
"-1,540009","26,941223","0,968686"
"-1,531311","26,645813","0,969191"
"-1,524017","26,373901","0,969696"
"-1,514465","26,128845","0,970201"
"-1,508057","25,903931","0,970706"
"-1,500702","25,705872","0,971211"
"-1,495728","25,531311","0,971716"
"-1,492706","25,380249","0,972221"
"-1,488953","25,256042","0,972726"
"-1,484589","25,155334","0,973231"
"-1,481873","25,078125","0,973736"
"-1,477936","25,027771","0,974241"
"-1,477783","25,004272","0,974747"
"-1,476105","25,004272","0,975252"
"-1,473999","25,027771","0,975757"
"-1,474091","25,078125","0,976262"
"-1,474976","25,155334","0,976767"
"-1,475311","25,256042","0,977272"
"-1,478149","25,380249","0,977777"
"-1,476501","25,531311","0,978282"
"-1,479126","25,705872","0,978787"
"-1,482422","25,903931","0,979292"
"-1,487488","26,128845","0,979797"
"-1,489563","26,373901","0,980302"
"-1,494507","26,645813","0,980807"
"-1,502563","26,941223","0,981312"
"-1,5065","27,260132","0,981817"
"-1,512085","27,599182","0,982322"
"-1,520508","27,965088","0,982827"
"-1,527344","28,347778","0,983332"
"-1,532471","28,757324","0,983837"
"-1,542511","29,187012","0,984342"
"-1,545776","29,636841","0,984848"
"-1,555542","30,106812","0,985353"
"-1,563629","30,596924","0,985858"
"-1,57196","31,107178","0,986363"
"-1,582275","31,634216","0,986868"
"-1,593475","32,181396","0,987373"
"-1,606445","32,748718","0,987878"
"-1,615448","33,329468","0,988383"
"-1,629028","33,930359","0,988888"
"-1,63913","34,544678","0,989393"
"-1,652893","35,175781","0,989898"
"-1,666199","35,823669","0,990403"
"-1,682922","36,484985","0,990908"
"-1,696198","37,159729","0,991413"
"-1,708344","37,844543","0,991918"
"-1,725555","38,542786","0,992423"
"-1,735321","39,254456","0,992928"
"-1,752655","39,976196","0,993433"
"-1,766876","40,708008","0,993938"
"-1,783142","41,44989","0,994443"
"-1,798492","42,198486","0,994949"
"-1,815582","42,957153","0,995454"
"-1,827454","43,722534","0,995959"
"-1,848114","44,491272","0,996464"
"-1,865173","45,270081","0,996969"
"-1,886353","46,048889","0,997474"
"-1,903625","46,834412","0,997979"
"-1,923615","47,623291","0,998484"
"-1,940277","48,415527","0,998989"
"-1,961212","49,207764","0,999494"
"-1,980499",50,"0,999999"
"-1,997009","50,792236","1,000504"
"-2,015961","51,584473","1,001009"
"-2,034302","52,376709","1,001514"
"-2,053955","53,165588","1,002019"
"-2,071594","53,951111","1,002524"
"-2,089447","54,729919","1,003029"
"-2,108368","55,508728","1,003534"
"-2,128448","56,277466","1,004039"
"-2,148193","57,042847","1,004544"
"-2,168701","57,801514","1,00505"
"-2,188629","58,55011","1,005555"
"-2,207703","59,291992","1,00606"
"-2,228851","60,023804","1,006565"
"-2,250092","60,745544","1,00707"
"-2,267212","61,457214","1,007575"
"-2,285614","62,155457","1,00808"
"-2,306458","62,840271","1,008585"
"-2,322571","63,515015","1,00909"
"-2,338013","64,176331","1,009595"
"-2,356628","64,824219","1,0101"
"-2,37439","65,455322","1,010605"
"-2,391144","66,069641","1,01111"
"-2,409485","66,670532","1,011615"
"-2,425018","67,251282","1,01212"
"-2,43985","67,818604","1,012625"
"-2,45694","68,365784","1,01313"
"-2,469574","68,892822","1,013635"
"-2,485809","69,403076","1,01414"
"-2,501953","69,893188","1,014645"
"-2,516907","70,363159","1,015151"
"-2,531464","70,812988","1,015656"
"-2,545166","71,242676","1,016161"
"-2,556366","71,652222","1,016666"
"-2,565704","72,034912","1,017171"
"-2,577911","72,400818","1,017676"
"-2,586761","72,739868","1,018181"
"-2,598663","73,058777","1,018686"
"-2,605103","73,354187","1,019191"
"-2,614563","73,626099","1,019696"
"-2,621918","73,871155","1,020201"
"-2,627655","74,096069","1,020706"
"-2,635651","74,294128","1,021211"
"-2,641571","74,468689","1,021716"
"-2,650055","74,619751","1,022221"
"-2,651886","74,743958","1,022726"
"-2,657471","74,844666","1,023231"
"-2,661896","74,921875","1,023736"
"-2,664581","74,972229","1,024241"
"-2,668915","74,995728","1,024746"
"-2,668701","74,995728","1,025252"
"-2,670807","74,972229","1,025757"
"-2,666351","74,921875","1,026262"
"-2,668213","74,844666","1,026767"
"-2,667847","74,743958","1,027272"
"-2,664551","74,619751","1,027777"
"-2,658783","74,468689","1,028282"
"-2,657745","74,294128","1,028787"
"-2,65509","74,096069","1,029292"
"-2,650757","73,871155","1,029797"
"-2,651093","73,626099","1,030302"
"-2,641998","73,354187","1,030807"
"-2,638336","73,058777","1,031312"
"-2,635681","72,739868","1,031817"
"-2,629761","72,400818","1,032322"
"-2,623352","72,034912","1,032827"
"-2,613586","71,652222","1,033332"
"-2,605225","71,242676","1,033837"
"-2,596252","70,812988","1,034342"
"-2,586884","70,363159","1,034847"
"-2,577423","69,893188","1,035353"
"-2,567963","69,403076","1,035858"
"-2,558197","68,892822","1,036363"
"-2,545471","68,365784","1,036868"
"-2,534546","67,818604","1,037373"
"-2,523315","67,251282","1,037878"
"-2,512421","66,670532","1,038383"
"-2,503174","66,069641","1,038888"
"-2,489258","65,455322","1,039393"
"-2,475891","64,824219","1,039898"
"-2,461731","64,176331","1,040403"
"-2,451141","63,515015","1,040908"
"-2,435364","62,840271","1,041413"
"-2,420776","62,155457","1,041918"
"-2,406036","61,457214","1,042423"
"-2,388641","60,745544","1,042928"
"-2,373535","60,023804","1,043433"
"-2,35788","59,291992","1,043938"
"-2,338501","58,55011","1,044443"
"-2,321716","57,801514","1,044948"
"-2,304138","57,042847","1,045454"
"-2,286255","56,277466","1,045959"
"-2,267395","55,508728","1,046464"
"-2,251007","54,729919","1,046969"
"-2,234619","53,951111","1,047474"
"-2,218018","53,165588","1,047979"
"-2,198486","52,376709","1,048484"
"-2,180878","51,584473","1,048989"
"-2,164337","50,792236","1,049494"
"-2,141632",50,"1,049999"
"-2,122406","49,207764","1,050504"
"-2,102905","48,415527","1,051009"
"-2,084564","47,623291","1,051514"
"-2,06424","46,834412","1,052019"
"-2,044708","46,048889","1,052524"
"-2,024597","45,270081","1,053029"
"-2,004669","44,491272","1,053534"
"-1,986206","43,722534","1,054039"
"-1,967133","42,957153","1,054544"
"-1,945007","42,198486","1,055049"
"-1,926147","41,44989","1,055555"
"-1,910583","40,708008","1,05606"
"-1,891296","39,976196","1,056565"
"-1,873505","39,254456","1,05707"
"-1,859039","38,542786","1,057575"
"-1,839905","37,844543","1,05808"
"-1,823547","37,159729","1,058585"
"-1,803986","36,484985","1,05909"
"-1,785522","35,823669","1,059595"
"-1,767944","35,175781","1,0601"
"-1,753876","34,544678","1,060605"
"-1,733368","33,930359","1,06111"
"-1,716644","33,329468","1,061615"
"-1,701416","32,748718","1,06212"
"-1,685638","32,181396","1,062625"
"-1,669983","31,634216","1,06313"
"-1,657043","31,107178","1,063635"
"-1,645386","30,596924","1,06414"
"-1,630768","30,106812","1,064645"
"-1,620056","29,636841","1,06515"
"-1,607819","29,187012","1,065656"
"-1,594971","28,757324","1,066161"
"-1,587372","28,347778","1,066666"
"-1,570831","27,965088","1,067171"
"-1,561035","27,599182","1,067676"
"-1,547607","27,260132","1,068181"
"-1,539764","26,941223","1,068686"
"-1,530151","26,645813","1,069191"
"-1,520325","26,373901","1,069696"
"-1,515686","26,128845","1,070201"
"-1,508331","25,903931","1,070706"
"-1,502625","25,705872","1,071211"
"-1,496246","25,531311","1,071716"
"-1,492493","25,380249","1,072221"
"-1,48761","25,256042","1,072726"
"-1,486298","25,155334","1,073231"
"-1,480713","25,078125","1,073736"
"-1,479279","25,027771","1,074241"
"-1,48114","25,004272","1,074746"
"-1,476715","25,004272","1,075251"
"-1,476898","25,027771","1,075757"
"-1,474792","25,078125","1,076262"
"-1,474274","25,155334","1,076767"
"-1,474091","25,256042","1,077272"
"-1,474182","25,380249","1,077777"
"-1,474731","25,531311","1,078282"
"-1,479858","25,705872","1,078787"
"-1,484619","25,903931","1,079292"
"-1,484161","26,128845","1,079797"
"-1,48999","26,373901","1,080302"
"-1,496613","26,645813","1,080807"
"-1,500549","26,941223","1,081312"
"-1,50592","27,260132","1,081817"
"-1,514526","27,599182","1,082322"
"-1,522095","27,965088","1,082827"
"-1,527618","28,347778","1,083332"
"-1,531433","28,757324","1,083837"
"-1,539124","29,187012","1,084342"
"-1,54541","29,636841","1,084847"
"-1,555573","30,106812","1,085352"
"-1,56369","30,596924","1,085858"
"-1,574097","31,107178","1,086363"
"-1,583435","31,634216","1,086868"
"-1,592133","32,181396","1,087373"
"-1,603058","32,748718","1,087878"
"-1,615753","33,329468","1,088383"
"-1,627747","33,930359","1,088888"
"-1,641479","34,544678","1,089393"
"-1,654114","35,175781","1,089898"
"-1,663208","35,823669","1,090403"
"-1,681396","36,484985","1,090908"
"-1,693787","37,159729","1,091413"
"-1,707947","37,844543","1,091918"
"-1,722809","38,542786","1,092423"
"-1,737305","39,254456","1,092928"
"-1,75","39,976196","1,093433"
"-1,766113","40,708008","1,093938"
"-1,779907","41,44989","1,094443"
"-1,798157","42,198486","1,094948"
"-1,814392","42,957153","1,095453"
"-1,831024","43,722534","1,095959"
"-1,848297","44,491272","1,096464"
"-1,867126","45,270081","1,096969"
"-1,884949","46,048889","1,097474"
"-1,904785","46,834412","1,097979"
"-1,9245","47,623291","1,098484"
"-1,944061","48,415527","1,098989"
"-1,961609","49,207764","1,099494"
"-1,976776",50,"1,099999"
"-1,998169","50,792236","1,100504"
"-2,017029","51,584473","1,101009"
"-2,03537","52,376709","1,101514"
"-2,055115","53,165588","1,102019"
"-2,070068","53,951111","1,102524"
"-2,089355","54,729919","1,103029"
"-2,110352","55,508728","1,103534"
"-2,126495","56,277466","1,104039"
"-2,148132","57,042847","1,104544"
"-2,167816","57,801514","1,105049"
"-2,187622","58,55011","1,105554"
"-2,208862","59,291992","1,10606"
"-2,227875","60,023804","1,106565"
"-2,250397","60,745544","1,10707"
"-2,267975","61,457214","1,107575"
"-2,2883","62,155457","1,10808"
"-2,306061","62,840271","1,108585"
"-2,323029","63,515015","1,10909"
"-2,338379","64,176331","1,109595"
"-2,357391","64,824219","1,1101"
"-2,376404","65,455322","1,110605"
"-2,392426","66,069641","1,11111"
"-2,407288","66,670532","1,111615"
"-2,423035","67,251282","1,11212"
"-2,438568","67,818604","1,112625"
"-2,453125","68,365784","1,11313"
"-2,471252","68,892822","1,113635"
"-2,485626","69,403076","1,11414"
"-2,501709","69,893188","1,114645"
"-2,516479","70,363159","1,11515"
"-2,532074","70,812988","1,115655"
"-2,5466","71,242676","1,116161"
"-2,557251","71,652222","1,116666"
"-2,567841","72,034912","1,117171"
"-2,578308","72,400818","1,117676"
"-2,58725","72,739868","1,118181"
"-2,598511","73,058777","1,118686"
"-2,606415","73,354187","1,119191"
"-2,61496","73,626099","1,119696"
"-2,620544","73,871155","1,120201"
"-2,629883","74,096069","1,120706"
"-2,635895","74,294128","1,121211"
"-2,641632","74,468689","1,121716"
"-2,647278","74,619751","1,122221"
"-2,65155","74,743958","1,122726"
"-2,657928","74,844666","1,123231"
"-2,661346","74,921875","1,123736"
"-2,663849","74,972229","1,124241"
"-2,667297","74,995728","1,124746"
"-2,670898","74,995728","1,125251"
"-2,672089","74,972229","1,125756"
"-2,667603","74,921875","1,126262"
"-2,666626","74,844666","1,126767"
"-2,666199","74,743958","1,127272"
"-2,664459","74,619751","1,127777"
"-2,659515","74,468689","1,128282"
"-2,656799","74,294128","1,128787"
"-2,655365","74,096069","1,129292"
"-2,651184","73,871155","1,129797"
"-2,649231","73,626099","1,130302"
"-2,642273","73,354187","1,130807"
"-2,639099","73,058777","1,131312"
"-2,633698","72,739868","1,131817"
"-2,62735","72,400818","1,132322"
"-2,622375","72,034912","1,132827"
"-2,613739","71,652222","1,133332"
"-2,606842","71,242676","1,133837"
"-2,596497","70,812988","1,134342"
"-2,585388","70,363159","1,134847"
"-2,577423","69,893188","1,135352"
"-2,568024","69,403076","1,135857"
"-2,559296","68,892822","1,136363"
"-2,546936","68,365784","1,136868"
"-2,536438","67,818604","1,137373"
"-2,523529","67,251282","1,137878"
"-2,509888","66,670532","1,138383"
"-2,500244","66,069641","1,138888"
"-2,490936","65,455322","1,139393"
"-2,476685","64,824219","1,139898"
"-2,463593","64,176331","1,140403"
"-2,450714","63,515015","1,140908"
"-2,434082","62,840271","1,141413"
"-2,420563","62,155457","1,141918"
"-2,404419","61,457214","1,142423"
"-2,385834","60,745544","1,142928"
"-2,371643","60,023804","1,143433"
"-2,35733","59,291992","1,143938"
"-2,340179","58,55011","1,144443"
"-2,323547","57,801514","1,144948"
"-2,302704","57,042847","1,145453"
"-2,28653","56,277466","1,145958"
"-2,268066","55,508728","1,146464"
"-2,251038","54,729919","1,146969"
"-2,231812","53,951111","1,147474"
"-2,217102","53,165588","1,147979"
"-2,19989","52,376709","1,148484"
"-2,179779","51,584473","1,148989"
"-2,161835","50,792236","1,149494"
"-2,143524",50,"1,149999"
"-2,12439","49,207764","1,150504"
"-2,101746","48,415527","1,151009"
"-2,08493","47,623291","1,151514"
"-2,064911","46,834412","1,152019"
"-2,044861","46,048889","1,152524"
"-2,023895","45,270081","1,153029"
"-2,004242","44,491272","1,153534"
"-1,984375","43,722534","1,154039"
"-1,967651","42,957153","1,154544"
"-1,945892","42,198486","1,155049"
"-1,931763","41,44989","1,155554"
"-1,911407","40,708008","1,156059"
"-1,893158","39,976196","1,156565"
"-1,876099","39,254456","1,15707"
"-1,85611","38,542786","1,157575"
"-1,841217","37,844543","1,15808"
"-1,82251","37,159729","1,158585"
"-1,802124","36,484985","1,15909"
"-1,78421","35,823669","1,159595"
"-1,7677","35,175781","1,1601"
"-1,751129","34,544678","1,160605"
"-1,732025","33,930359","1,16111"
"-1,716919","33,329468","1,161615"
"-1,699707","32,748718","1,16212"
"-1,684967","32,181396","1,162625"
"-1,669006","31,634216","1,16313"
"-1,657227","31,107178","1,163635"
"-1,643188","30,596924","1,16414"
"-1,631348","30,106812","1,164645"
"-1,62146","29,636841","1,16515"
"-1,605438","29,187012","1,165655"
"-1,59494","28,757324","1,16616"
"-1,584198","28,347778","1,166666"
"-1,573639","27,965088","1,167171"
"-1,559753","27,599182","1,167676"
"-1,551605","27,260132","1,168181"
"-1,539551","26,941223","1,168686"
"-1,53186","26,645813","1,169191"
"-1,524628","26,373901","1,169696"
"-1,515076","26,128845","1,170201"
"-1,507812","25,903931","1,170706"
"-1,502533","25,705872","1,171211"
"-1,496338","25,531311","1,171716"
"-1,489471","25,380249","1,172221"
"-1,487396","25,256042","1,172726"
"-1,48468","25,155334","1,173231"
"-1,482666","25,078125","1,173736"
"-1,478271","25,027771","1,174241"
"-1,477448","25,004272","1,174746"
"-1,477753","25,004272","1,175251"
"-1,473755","25,027771","1,175756"
"-1,471161","25,078125","1,176261"
"-1,474365","25,155334","1,176767"
"-1,472931","25,256042","1,177272"
